what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1328964628203
locale,sysinfo,,,"zh_CN",1328964628203
processors,sysinfo,,,"2",1328964628203
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328964628203
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1328964628203
java.specification.name,sysinfo,,,"Java Platform API Specification",1328964628203
java.specification.vendor,sysinfo,,,"Oracle Corporation",1328964628203
java.specification.version,sysinfo,,,"1.7",1328964628203
java.vendor,sysinfo,,,"Oracle Corporation",1328964628203
java.version,sysinfo,,,"1.7.0_02",1328964628203
java.vm.info,sysinfo,,,"mixed mode",1328964628203
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1328964628203
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328964628203
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1328964628203
java.vm.specification.version,sysinfo,,,"1.7",1328964628203
java.vm.vendor,sysinfo,,,"Oracle Corporation",1328964628203
java.vm.version,sysinfo,,,"22.0-b10",1328964628203
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328964628218
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328964632000
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328964632031
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1328964632046
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1328964635953
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1328964635984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964636734
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1328964646015
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1328964646562
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1328964646578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964646843
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1328964646984
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1328964647000
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1328964647031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964655906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964669359
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1328964670828
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328964670828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964672437
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1328964673625
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1328964673671
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1328964673703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964680625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328964680640
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1328964682468
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1328964682468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964688953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964715921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328964715937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328964715937
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328964716046
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328964716062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964720406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964724671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964727484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964728593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1328964728609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1328964728609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964731593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964771734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328964771750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328964771750
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328964777468
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328964777484
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328964787093
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1328964787218
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1328964787468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328964787515
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1328964787796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964791390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964796343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964798484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964842531
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328964844593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964845718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964857687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328964857703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964862343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964863984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964866968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964873437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964878437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964882640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328964882656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964886453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964893531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328964893546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964901171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964902718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328964902718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964905671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964944312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328964944328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964945625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964978609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964981328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964991031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328964991046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328964995718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965004296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965010000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965025718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328965025734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965033843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965038187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965042484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965051859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965054609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328965101562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328965101578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328965101578
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328965107953
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328965110000
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328965110093
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\n/**\r\n * @(#)EngineInterface.java\r\n *\r\n *\r\n * @author \r\n * @version 1.00\r\n */\r\n \r\n package FunCode;\r\n \r\n import API.EngineCall;\r\n import\tFunCode.CGameMain;\r\n \r\n// 请勿修改此JAVA文件里的任何内容\r\n// 鼠标键盘响应、精灵碰撞响应等由引擎触发并调用的接口\r\n// 不能自己使用EngineInterface这个类定义实例\r\n//\r\npublic class EngineInterface implements EngineCall \r\n{    \t\r\n\r\n\t// dOnMouseMove：鼠标移动后将被调用的方法\r\n\t// 参数 fMouseX, fMouseY：为鼠标当前坐标\r\n\t//\r\n    public void\tdOnMouseMove( float fMouseX, float fMouseY )\r\n\t{\r\n\t\tCGameMain.OnMouseMove( fMouseX, fMouseY );\r\n\t}\r\n\t\r\n\t// dOnMouseClick：鼠标按下后将被调用的方法\r\n\t// 参数 iMouseType：鼠标按键值，见 MouseTypes 定义\r\n\t// 参数 fMouseX, fMouseY：为鼠标当前坐标\r\n\t//\t\r\n\tpublic void\tdOnMouseClick( int iMouseType, float fMouseX, float fMouseY )\r\n\t{\t\t\r\n\t\tCGameMain.OnMouseClick( iMouseType, fMouseX, fMouseY );\r\n\t}\r\n    \r\n\t// dOnKeyDown：键盘被按下后将被调用的方法\r\n\t// 参数 iKey：被按下的键，值见 KeyCodes 宏定义\r\n\t// 参数 bAltPress, bShiftPress，bCtrlPress：键盘上的功能键Alt，Ctrl，Shift当前是否也处于按下状态\r\n\t//    \r\n    public void\tdOnKeyDown( int iKey, boolean bAltPress, boolean bShiftPress, boolean bCtrlPress )\r\n    {\r\n    \tCGameMain.OnKeyDown( iKey, bAltPress, bShiftPress, bCtrlPress );\r\n    }\r\n    \r\n\t// dOnKeyUp：键盘按键弹起后将被调用的方法\r\n\t// 参数 iKey：弹起的键，值见 KeyCodes 宏定义\r\n\t//    \r\n\tpublic void\tdOnKeyUp( int iKey )\r\n\t{\r\n\t\tCGameMain.OnKeyUp( iKey );\r\n\t}\r\n\t\r\n\t// dOnSpriteColSprite：精灵与精灵碰撞后将被调用的方法\r\n\t// 精灵之间要产生碰撞，必须在编辑器或者代码里设置精灵发送及接受碰撞\r\n\t// 参数 szSrcName：发起碰撞的精灵名字\r\n\t// 参数 szTarName：被碰撞的精灵名字\r\n\t//\t\r\n\tpublic void\tdOnSpriteColSprite( String szSrcName, String szTarName )\r\n\t{\r\n\t\tCGameMain.OnSpriteColSprite( szSrcName, szTarName );\r\n\t}\r\n\t\r\n\t// dOnSpriteColWorldLimit：精灵与世界边界碰撞后将被调用的方法\r\n\t// 精灵之间要产生碰撞，必须在编辑器或者代码里设置精灵的世界边界限制\r\n\t// 参数 szName：碰撞到边界的精灵名字\r\n\t// 参数 iColSide：碰撞到的边界 0 左边，1 右边，2 上边，3 下边\r\n\t//\t\r\n\tpublic void\tdOnSpriteColWorldLimit( String szName, int iColSide )\r\n\t{\r\n\t\tCGameMain.OnSpriteColWorldLimit( szName, iColSide );\r\n\t}\r\n}\r\n\r\n----------------------------------- SOURCE END -------------------------------------",1328965115578
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965115593
error,log,,,"Error in JDT Core during reconcile",1328965115593
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965115953
error,log,,,"Error in JDT Core during AST creation",1328965115968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328965115984
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\n/**\r\n * @(#)EngineInterface.java\r\n *\r\n *\r\n * @author \r\n * @version 1.00\r\n */\r\n \r\n package FunCode;\r\n \r\n import API.EngineCall;\r\n import\tFunCode.CGameMain;\r\n \r\n// 请勿修改此JAVA文件里的任何内容\r\n// 鼠标键盘响应、精灵碰撞响应等由引擎触发并调用的接口\r\n// 不能自己使用EngineInterface这个类定义实例\r\n//\r\npublic class EngineInterface implements EngineCall \r\n{    \t\r\n\r\n\t// dOnMouseMove：鼠标移动后将被调用的方法\r\n\t// 参数 fMouseX, fMouseY：为鼠标当前坐标\r\n\t//\r\n    public void\tdOnMouseMove( float fMouseX, float fMouseY )\r\n\t{\r\n\t\tCGameMain.OnMouseMove( fMouseX, fMouseY );\r\n\t}\r\n\t\r\n\t// dOnMouseClick：鼠标按下后将被调用的方法\r\n\t// 参数 iMouseType：鼠标按键值，见 MouseTypes 定义\r\n\t// 参数 fMouseX, fMouseY：为鼠标当前坐标\r\n\t//\t\r\n\tpublic void\tdOnMouseClick( int iMouseType, float fMouseX, float fMouseY )\r\n\t{\t\t\r\n\t\tCGameMain.OnMouseClick( iMouseType, fMouseX, fMouseY );\r\n\t}\r\n    \r\n\t// dOnKeyDown：键盘被按下后将被调用的方法\r\n\t// 参数 iKey：被按下的键，值见 KeyCodes 宏定义\r\n\t// 参数 bAltPress, bShiftPress，bCtrlPress：键盘上的功能键Alt，Ctrl，Shift当前是否也处于按下状态\r\n\t//    \r\n    public void\tdOnKeyDown( int iKey, boolean bAltPress, boolean bShiftPress, boolean bCtrlPress )\r\n    {\r\n    \tCGameMain.OnKeyDown( iKey, bAltPress, bShiftPress, bCtrlPress );\r\n    }\r\n    \r\n\t// dOnKeyUp：键盘按键弹起后将被调用的方法\r\n\t// 参数 iKey：弹起的键，值见 KeyCodes 宏定义\r\n\t//    \r\n\tpublic void\tdOnKeyUp( int iKey )\r\n\t{\r\n\t\tCGameMain.OnKeyUp( iKey );\r\n\t}\r\n\t\r\n\t// dOnSpriteColSprite：精灵与精灵碰撞后将被调用的方法\r\n\t// 精灵之间要产生碰撞，必须在编辑器或者代码里设置精灵发送及接受碰撞\r\n\t// 参数 szSrcName：发起碰撞的精灵名字\r\n\t// 参数 szTarName：被碰撞的精灵名字\r\n\t//\t\r\n\tpublic void\tdOnSpriteColSprite( String szSrcName, String szTarName )\r\n\t{\r\n\t\tCGameMain.OnSpriteColSprite( szSrcName, szTarName );\r\n\t}\r\n\t\r\n\t// dOnSpriteColWorldLimit：精灵与世界边界碰撞后将被调用的方法\r\n\t// 精灵之间要产生碰撞，必须在编辑器或者代码里设置精灵的世界边界限制\r\n\t// 参数 szName：碰撞到边界的精灵名字\r\n\t// 参数 iColSide：碰撞到的边界 0 左边，1 右边，2 上边，3 下边\r\n\t//\t\r\n\tpublic void\tdOnSpriteColWorldLimit( String szName, int iColSide )\r\n\t{\r\n\t\tCGameMain.OnSpriteColWorldLimit( szName, iColSide );\r\n\t}\r\n}\r\n\r\n----------------------------------- SOURCE END -------------------------------------",1328965116593
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116593
error,log,,,"Error in JDT Core during reconcile",1328965116593
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116609
error,log,,,"Error in JDT Core during AST creation",1328965116609
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116625
error,log,,,"Error in JDT Core during AST creation",1328965116625
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116640
error,log,,,"Error in JDT Core during AST creation",1328965116640
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116640
error,log,,,"Error in JDT Core during AST creation",1328965116640
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116640
error,log,,,"Error in JDT Core during AST creation",1328965116640
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1328965116656
error,log,,,"Error in JDT Core during AST creation",1328965116656
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328965118421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328965118687
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328965119671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328965119968
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328965120406
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328965120687
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328965120765
